,title,gross_worldwide,movie_id,year,plot,clean_plot,token_plot,lemma_plot,stem_plot,lemma_plot2
835,The X Files,"$189,176,423",106179,1993,"Two F.B.I. Agents, Fox Mulder the believer and Dana Scully the skeptic, investigate the strange and unexplained, while hidden forces work to impede their efforts.::Kenneth Chisholm",two f b i  agents  fox mulder the believer and dana scully the skeptic  investigate the strange and unexplained  while hidden forces work to impede their efforts   kenneth chisholm,"['two', 'f', 'b', 'i', 'agents', 'fox', 'mulder', 'the', 'believer', 'and', 'dana', 'scully', 'the', 'skeptic', 'investigate', 'the', 'strange', 'and', 'unexplained', 'while', 'hidden', 'forces', 'work', 'to', 'impede', 'their', 'efforts', 'kenneth', 'chisholm']","['two', 'f', 'b', 'agent', 'fox', 'mulder', 'believer', 'dana', 'scully', 'skeptic', 'investigate', 'strange', 'unexplained', 'hidden', 'force', 'work', 'impede', 'effort', 'kenneth', 'chisholm']","['two', 'f', 'b', 'agent', 'fox', 'mulder', 'believ', 'dana', 'sculli', 'skeptic', 'investig', 'strang', 'unexplain', 'hidden', 'forc', 'work', 'imped', 'effort', 'kenneth', 'chisholm']","['two', 'f', 'b', 'agent', 'fox', 'mulder', 'believer', 'dana', 'scully', 'skeptic', 'investigate', 'strange', 'unexplained', 'hidden', 'force', 'work', 'impede', 'effort', 'kenneth', 'chisholm']"
836,Breakup Buddies,"$189,017,596",3890264,2014,"Recently cuckolded and reeling from a messy divorce, a hapless former singer hits the road and the bar with his all-too-helpful best bud.::Toronto International Film Festival",recently cuckolded and reeling from a messy divorce  a hapless former singer hits the road and the bar with his all too helpful best bud   toronto international film festival,"['recently', 'cuckolded', 'and', 'reeling', 'from', 'a', 'messy', 'divorce', 'a', 'hapless', 'former', 'singer', 'hits', 'the', 'road', 'and', 'the', 'bar', 'with', 'his', 'all', 'too', 'helpful', 'best', 'bud', 'toronto', 'international', 'film', 'festival']","['recently', 'cuckolded', 'reeling', 'messy', 'divorce', 'hapless', 'former', 'singer', 'hit', 'road', 'bar', 'helpful', 'best', 'bud', 'toronto', 'international', 'film', 'festival']","['recent', 'cuckold', 'reel', 'messi', 'divorc', 'hapless', 'former', 'singer', 'hit', 'road', 'bar', 'help', 'best', 'bud', 'toronto', 'intern', 'film', 'festiv']","['recently', 'cuckold', 'reel', 'messy', 'divorce', 'hapless', 'former', 'singer', 'hit', 'road', 'bar', 'helpful', 'best', 'bud', 'toronto', 'international', 'film', 'festival']"
837,Rambo III,"$189,015,611",95956,1988,Rambo mounts a one-man mission to rescue his friend Colonel Trautman from the clutches of the formidable invading Soviet forces in Afghanistan.::Punctuation correction,rambo mounts a one man mission to rescue his friend colonel trautman from the clutches of the formidable invading soviet forces in afghanistan   punctuation correction,"['rambo', 'mounts', 'a', 'one', 'man', 'mission', 'to', 'rescue', 'his', 'friend', 'colonel', 'trautman', 'from', 'the', 'clutches', 'of', 'the', 'formidable', 'invading', 'soviet', 'forces', 'in', 'afghanistan', 'punctuation', 'correction']","['rambo', 'mount', 'one', 'man', 'mission', 'rescue', 'friend', 'colonel', 'trautman', 'clutch', 'formidable', 'invading', 'soviet', 'force', 'afghanistan', 'punctuation', 'correction']","['rambo', 'mount', 'one', 'man', 'mission', 'rescu', 'friend', 'colonel', 'trautman', 'clutch', 'formid', 'invad', 'soviet', 'forc', 'afghanistan', 'punctuat', 'correct']","['rambo', 'mount', 'one', 'man', 'mission', 'rescue', 'friend', 'colonel', 'trautman', 'clutch', 'formidable', 'invade', 'soviet', 'force', 'afghanistan', 'punctuation', 'correction']"
838,The Secret Life of Walter Mitty,"$188,133,322",359950,2013,"When both he and a colleague are about to lose their job, Walter takes action by embarking on an adventure more extraordinary than anything he could have ever imagined.::20th Century Fox",when both he and a colleague are about to lose their job  walter takes action by embarking on an adventure more extraordinary than anything he could have ever imagined   th century fox,"['when', 'both', 'he', 'and', 'a', 'colleague', 'are', 'about', 'to', 'lose', 'their', 'job', 'walter', 'takes', 'action', 'by', 'embarking', 'on', 'an', 'adventure', 'more', 'extraordinary', 'than', 'anything', 'he', 'could', 'have', 'ever', 'imagined', 'th', 'century', 'fox']","['colleague', 'lose', 'job', 'walter', 'take', 'action', 'embarking', 'adventure', 'extraordinary', 'anything', 'could', 'ever', 'imagined', 'th', 'century', 'fox']","['colleagu', 'lose', 'job', 'walter', 'take', 'action', 'embark', 'adventur', 'extraordinari', 'anyth', 'could', 'ever', 'imagin', 'th', 'centuri', 'fox']","['colleague', 'lose', 'job', 'walter', 'take', 'action', 'embark', 'adventure', 'extraordinary', 'anything', 'could', 'ever', 'imagine', 'th', 'century', 'fox']"
839,Jaws 2,"$187,884,007",77766,1978,Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.::Tom Benton,police chief brody must protect the citizens of amity after a second monstrous shark begins terrorizing the waters   tom benton,"['police', 'chief', 'brody', 'must', 'protect', 'the', 'citizens', 'of', 'amity', 'after', 'a', 'second', 'monstrous', 'shark', 'begins', 'terrorizing', 'the', 'waters', 'tom', 'benton']","['police', 'chief', 'brody', 'must', 'protect', 'citizen', 'amity', 'second', 'monstrous', 'shark', 'begin', 'terrorizing', 'water', 'tom', 'benton']","['polic', 'chief', 'brodi', 'must', 'protect', 'citizen', 'amiti', 'second', 'monstrous', 'shark', 'begin', 'terror', 'water', 'tom', 'benton']","['police', 'chief', 'brody', 'must', 'protect', 'citizen', 'amity', 'second', 'monstrous', 'shark', 'begin', 'terrorize', 'water', 'tom', 'benton']"
840,12 Years a Slave,"$187,733,202",2024544,2013,"In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.::Fox Searchlight",in the antebellum united states  solomon northup  a free black man from upstate new york  is abducted and sold into slavery   fox searchlight,"['in', 'the', 'antebellum', 'united', 'states', 'solomon', 'northup', 'a', 'free', 'black', 'man', 'from', 'upstate', 'new', 'york', 'is', 'abducted', 'and', 'sold', 'into', 'slavery', 'fox', 'searchlight']","['antebellum', 'united', 'state', 'solomon', 'northup', 'free', 'black', 'man', 'upstate', 'new', 'york', 'abducted', 'sold', 'slavery', 'fox', 'searchlight']","['antebellum', 'unit', 'state', 'solomon', 'northup', 'free', 'black', 'man', 'upstat', 'new', 'york', 'abduct', 'sold', 'slaveri', 'fox', 'searchlight']","['antebellum', 'united', 'state', 'solomon', 'northup', 'free', 'black', 'man', 'upstate', 'new', 'york', 'abduct', 'sell', 'slavery', 'fox', 'searchlight']"
841,Heat,"$187,436,818",113277,1995,A group of professional bank robbers start to feel the heat from police when they unknowingly leave a clue at their latest heist.::Daniel Jos. Leary,a group of professional bank robbers start to feel the heat from police when they unknowingly leave a clue at their latest heist   daniel jos  leary,"['a', 'group', 'of', 'professional', 'bank', 'robbers', 'start', 'to', 'feel', 'the', 'heat', 'from', 'police', 'when', 'they', 'unknowingly', 'leave', 'a', 'clue', 'at', 'their', 'latest', 'heist', 'daniel', 'jos', 'leary']","['group', 'professional', 'bank', 'robber', 'start', 'feel', 'heat', 'police', 'unknowingly', 'leave', 'clue', 'latest', 'heist', 'daniel', 'jos', 'leary']","['group', 'profession', 'bank', 'robber', 'start', 'feel', 'heat', 'polic', 'unknow', 'leav', 'clue', 'latest', 'heist', 'daniel', 'jos', 'leari']","['group', 'professional', 'bank', 'robber', 'start', 'feel', 'heat', 'police', 'unknowingly', 'leave', 'clue', 'late', 'heist', 'daniel', 'jos', 'leary']"
842,Mr. Popper's Penguins,"$187,361,754",1396218,2011,"The life of a businessman begins to change after he inherits six penguins, and as he transforms his apartment into a winter wonderland, his professional side starts to unravel.::Anonymous",the life of a businessman begins to change after he inherits six penguins  and as he transforms his apartment into a winter wonderland  his professional side starts to unravel   anonymous,"['the', 'life', 'of', 'a', 'businessman', 'begins', 'to', 'change', 'after', 'he', 'inherits', 'six', 'penguins', 'and', 'as', 'he', 'transforms', 'his', 'apartment', 'into', 'a', 'winter', 'wonderland', 'his', 'professional', 'side', 'starts', 'to', 'unravel', 'anonymous']","['life', 'businessman', 'begin', 'change', 'inherits', 'six', 'penguin', 'transforms', 'apartment', 'winter', 'wonderland', 'professional', 'side', 'start', 'unravel', 'anonymous']","['life', 'businessman', 'begin', 'chang', 'inherit', 'six', 'penguin', 'transform', 'apart', 'winter', 'wonderland', 'profession', 'side', 'start', 'unravel', 'anonym']","['life', 'businessman', 'begin', 'change', 'inherits', 'six', 'penguin', 'transforms', 'apartment', 'winter', 'wonderland', 'professional', 'side', 'start', 'unravel', 'anonymous']"
843,The Grudge,"$187,281,115",3612126,2020,A house is cursed by a vengeful ghost that dooms those who enter it with a violent death.::Anonymous,a house is cursed by a vengeful ghost that dooms those who enter it with a violent death   anonymous,"['a', 'house', 'is', 'cursed', 'by', 'a', 'vengeful', 'ghost', 'that', 'dooms', 'those', 'who', 'enter', 'it', 'with', 'a', 'violent', 'death', 'anonymous']","['house', 'cursed', 'vengeful', 'ghost', 'doom', 'enter', 'violent', 'death', 'anonymous']","['hous', 'curs', 'veng', 'ghost', 'doom', 'enter', 'violent', 'death', 'anonym']","['house', 'curse', 'vengeful', 'ghost', 'doom', 'enter', 'violent', 'death', 'anonymous']"
844,I Now Pronounce You Chuck & Larry,"$187,134,117",762107,2007,"Two straight, single Brooklyn firefighters pretend to be a gay couple in order to receive domestic partner benefits.::Anonymous",two straight  single brooklyn firefighters pretend to be a gay couple in order to receive domestic partner benefits   anonymous,"['two', 'straight', 'single', 'brooklyn', 'firefighters', 'pretend', 'to', 'be', 'a', 'gay', 'couple', 'in', 'order', 'to', 'receive', 'domestic', 'partner', 'benefits', 'anonymous']","['two', 'straight', 'single', 'brooklyn', 'firefighter', 'pretend', 'gay', 'couple', 'order', 'receive', 'domestic', 'partner', 'benefit', 'anonymous']","['two', 'straight', 'singl', 'brooklyn', 'firefight', 'pretend', 'gay', 'coupl', 'order', 'receiv', 'domest', 'partner', 'benefit', 'anonym']","['two', 'straight', 'single', 'brooklyn', 'firefighter', 'pretend', 'gay', 'couple', 'order', 'receive', 'domestic', 'partner', 'benefit', 'anonymous']"
845,The Horse Whisperer,"$186,883,563",119314,1998,The mother of a severely traumatized daughter enlists the aid of a unique horse trainer to help the girl's equally injured horse.::Anonymous,the mother of a severely traumatized daughter enlists the aid of a unique horse trainer to help the girl s equally injured horse   anonymous,"['the', 'mother', 'of', 'a', 'severely', 'traumatized', 'daughter', 'enlists', 'the', 'aid', 'of', 'a', 'unique', 'horse', 'trainer', 'to', 'help', 'the', 'girl', 's', 'equally', 'injured', 'horse', 'anonymous']","['mother', 'severely', 'traumatized', 'daughter', 'enlists', 'aid', 'unique', 'horse', 'trainer', 'help', 'girl', 'equally', 'injured', 'horse', 'anonymous']","['mother', 'sever', 'traumat', 'daughter', 'enlist', 'aid', 'uniqu', 'hors', 'trainer', 'help', 'girl', 'equal', 'injur', 'hors', 'anonym']","['mother', 'severely', 'traumatize', 'daughter', 'enlists', 'aid', 'unique', 'horse', 'trainer', 'help', 'girl', 'equally', 'injured', 'horse', 'anonymous']"
846,Walk the Line,"$186,797,986",358273,2005,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.::IMDb Editors",a chronicle of country music legend johnny cash s life  from his early days on an arkansas cotton farm to his rise to fame with sun records in memphis  where he recorded alongside elvis presley  jerry lee lewis  and carl perkins   imdb editors,"['a', 'chronicle', 'of', 'country', 'music', 'legend', 'johnny', 'cash', 's', 'life', 'from', 'his', 'early', 'days', 'on', 'an', 'arkansas', 'cotton', 'farm', 'to', 'his', 'rise', 'to', 'fame', 'with', 'sun', 'records', 'in', 'memphis', 'where', 'he', 'recorded', 'alongside', 'elvis', 'presley', 'jerry', 'lee', 'lewis', 'and', 'carl', 'perkins', 'imdb', 'editors']","['chronicle', 'country', 'music', 'legend', 'johnny', 'cash', 'life', 'early', 'day', 'arkansas', 'cotton', 'farm', 'rise', 'fame', 'sun', 'record', 'memphis', 'recorded', 'alongside', 'elvis', 'presley', 'jerry', 'lee', 'lewis', 'carl', 'perkins', 'imdb', 'editor']","['chronicl', 'countri', 'music', 'legend', 'johnni', 'cash', 'life', 'earli', 'day', 'arkansa', 'cotton', 'farm', 'rise', 'fame', 'sun', 'record', 'memphi', 'record', 'alongsid', 'elvi', 'presley', 'jerri', 'lee', 'lewi', 'carl', 'perkin', 'imdb', 'editor']","['chronicle', 'country', 'music', 'legend', 'johnny', 'cash', 'life', 'early', 'day', 'arkansas', 'cotton', 'farm', 'rise', 'fame', 'sun', 'record', 'memphis', 'record', 'alongside', 'elvis', 'presley', 'jerry', 'lee', 'lewis', 'carl', 'perkins', 'imdb', 'editor']"
847,The Jungle Book 2,"$186,303,759",283426,2003,"Mowgli, missing the jungle and his old friends, runs away from the man village unaware of the danger he's in by going back to the wild.::Max Vaughn",mowgli  missing the jungle and his old friends  runs away from the man village unaware of the danger he s in by going back to the wild   max vaughn,"['mowgli', 'missing', 'the', 'jungle', 'and', 'his', 'old', 'friends', 'runs', 'away', 'from', 'the', 'man', 'village', 'unaware', 'of', 'the', 'danger', 'he', 's', 'in', 'by', 'going', 'back', 'to', 'the', 'wild', 'max', 'vaughn']","['mowgli', 'missing', 'jungle', 'old', 'friend', 'run', 'away', 'man', 'village', 'unaware', 'danger', 'going', 'back', 'wild', 'max', 'vaughn']","['mowg', 'miss', 'jungl', 'old', 'friend', 'run', 'away', 'man', 'villag', 'unawar', 'danger', 'go', 'back', 'wild', 'max', 'vaughn']","['mowgli', 'miss', 'jungle', 'old', 'friend', 'run', 'away', 'man', 'village', 'unaware', 'danger', 'go', 'back', 'wild', 'max', 'vaughn']"
848,The Final Destination,"$186,167,139",1144884,2009,"After a young man's premonition of a deadly race-car crash helps saves the lives of his peers, Death sets out to collect those who evaded their end.::IMDb Editor",after a young man s premonition of a deadly race car crash helps saves the lives of his peers  death sets out to collect those who evaded their end   imdb editor,"['after', 'a', 'young', 'man', 's', 'premonition', 'of', 'a', 'deadly', 'race', 'car', 'crash', 'helps', 'saves', 'the', 'lives', 'of', 'his', 'peers', 'death', 'sets', 'out', 'to', 'collect', 'those', 'who', 'evaded', 'their', 'end', 'imdb', 'editor']","['young', 'man', 'premonition', 'deadly', 'race', 'car', 'crash', 'help', 'save', 'life', 'peer', 'death', 'set', 'collect', 'evaded', 'end', 'imdb', 'editor']","['young', 'man', 'premonit', 'dead', 'race', 'car', 'crash', 'help', 'save', 'life', 'peer', 'death', 'set', 'collect', 'evad', 'end', 'imdb', 'editor']","['young', 'man', 'premonition', 'deadly', 'race', 'car', 'crash', 'help', 'save', 'life', 'peer', 'death', 'set', 'collect', 'evade', 'end', 'imdb', 'editor']"
849,Atlantis: The Lost Empire,"$186,053,725",230011,2001,A young adventurer named Milo Thatch joins an intrepid group of explorers to find the mysterious lost continent of Atlantis.::IMDb Editors,a young adventurer named milo thatch joins an intrepid group of explorers to find the mysterious lost continent of atlantis   imdb editors,"['a', 'young', 'adventurer', 'named', 'milo', 'thatch', 'joins', 'an', 'intrepid', 'group', 'of', 'explorers', 'to', 'find', 'the', 'mysterious', 'lost', 'continent', 'of', 'atlantis', 'imdb', 'editors']","['young', 'adventurer', 'named', 'milo', 'thatch', 'join', 'intrepid', 'group', 'explorer', 'find', 'mysterious', 'lost', 'continent', 'atlantis', 'imdb', 'editor']","['young', 'adventur', 'name', 'milo', 'thatch', 'join', 'intrepid', 'group', 'explor', 'find', 'mysteri', 'lost', 'contin', 'atlanti', 'imdb', 'editor']","['young', 'adventurer', 'name', 'milo', 'thatch', 'join', 'intrepid', 'group', 'explorer', 'find', 'mysterious', 'lose', 'continent', 'atlantis', 'imdb', 'editor']"
